index,node_i,node_j,voltage,circuits,dc,x,r,capacity
LTGES0444b,ES00370,ES00208,400,2,f,10.0122,1.221,3574.952866822163
LTGES0445a,ES00372,ES00374,220,2,f,2.58559,0.5154,983.1120383760947
LTGES0445b,ES00372,ES00374,220,2,f,2.58559,0.5154,983.1120383760947
LTGES0446a,ES00371,ES00373,132,2,f,3.2641999999999998,0.815191,338.37344576665583
LTGES0446b,ES00371,ES00373,132,2,f,3.2641999999999998,0.815191,338.37344576665583
LTGES0447a,ES00372,ES00842,220,2,f,3.4404299999999997,0.6858,983.1120383760947
LTGES0447b,ES00372,ES00842,220,2,f,3.4404299999999997,0.6858,983.1120383760947
LTGES0448,ES00080,ES00377,400,1,f,0.58302,0.0711,1787.4764334110814
LTGES0449,ES00377,ES00887,400,1,f,1.78104,0.2172,1787.4764334110814
LTGES0450,ES00379,ES00380,400,1,f,5.47842,0.6680999999999999,1787.4764334110814
LTGES0451a,ES00370,ES00211,400,2,f,31.07718,3.7899,3574.952866822163
LTGES0451b,ES00370,ES00211,400,2,f,31.07718,3.7899,3574.952866822163
LTGES0452a,ES00211,ES00752,400,2,f,3.97536,0.4848,3574.952866822163
LTGES0452b,ES00211,ES00752,400,2,f,3.97536,0.4848,3574.952866822163
LTGES0453,ES00381,ES00382,220,1,f,15.715209999999999,3.1326,491.55601918804734
LTGES0454a,ES00381,ES00843,220,2,f,0.015050000000000001,0.003,983.1120383760947
LTGES0454b,ES00381,ES00843,220,2,f,0.015050000000000001,0.003,983.1120383760947
LTGES0455,ES00381,ES00269,220,1,f,30.45217,6.0702,491.55601918804734
LTGES0456,ES00383,ES00384,220,1,f,8.51529,1.6973999999999998,491.55601918804734
LTGES0457a,ES00385,ES00387,220,2,f,15.72725,3.135,983.1120383760947
LTGES0457b,ES00385,ES00387,220,2,f,15.72725,3.135,983.1120383760947
LTGES0458a,ES00388,ES00389,220,2,f,1.47189,0.2934,983.1120383760947
LTGES0458b,ES00388,ES00389,220,2,f,1.47189,0.2934,983.1120383760947
LTGES0459a,ES00390,ES00905,400,2,f,8.1057,0.9885,3574.952866822163
LTGES0459b,ES00390,ES00905,400,2,f,8.1057,0.9885,3574.952866822163
LTGES0460,ES00389,ES00391,220,1,f,15.22157,3.0342,491.55601918804734
LTGES0461a,ES00392,ES00996,400,2,f,15.079799999999999,1.8389999999999997,3574.952866822163
LTGES0461b,ES00392,ES00996,400,2,f,15.079799999999999,1.8389999999999997,3574.952866822163
LTGES0462a,ES00392,ES00393,400,2,f,22.65168,2.7624,3574.952866822163
LTGES0462b,ES00392,ES00393,400,2,f,22.65168,2.7624,3574.952866822163
LTGES0463a,ES00378,ES00383,220,2,f,23.047569999999997,4.5942,983.1120383760947
LTGES0463b,ES00378,ES00383,220,2,f,23.047569999999997,4.5942,983.1120383760947
LTGES0464a,ES00844,ES00845,220,2,f,1.21905,0.243,983.1120383760947
LTGES0464b,ES00844,ES00845,220,2,f,1.21905,0.243,983.1120383760947
LTGES0465,ES00844,ES00394,220,1,f,4.46383,0.8897999999999999,491.55601918804734
LTGES0466a,ES00846,ES00394,220,2,f,9.0902,1.8119999999999998,983.1120383760947
LTGES0466b,ES00846,ES00394,220,2,f,9.0902,1.8119999999999998,983.1120383760947
LTGES0467a,ES00847,ES00846,220,2,f,2.71502,0.5411999999999999,983.1120383760947
LTGES0467b,ES00847,ES00846,220,2,f,2.71502,0.5411999999999999,983.1120383760947
LTGES0468a,ES00395,ES00847,220,2,f,0.7555099999999999,0.15059999999999998,983.1120383760947
LTGES0468b,ES00395,ES00847,220,2,f,0.7555099999999999,0.15059999999999998,983.1120383760947
LTGES0469a,ES00847,ES00848,220,2,f,15.50752,3.0912,983.1120383760947
LTGES0469b,ES00847,ES00848,220,2,f,15.50752,3.0912,983.1120383760947
LTGES0470a,ES00846,ES00396,220,2,f,10.48985,2.091,983.1120383760947
LTGES0470b,ES00846,ES00396,220,2,f,10.48985,2.091,983.1120383760947
LTGES0471a,ES00036,ES01259,400,2,f,22.36632,2.7276,3574.952866822163
LTGES0471b,ES00036,ES01259,400,2,f,22.36632,2.7276,3574.952866822163
LTGES0472a,ES00848,ES00398,220,2,f,4.963489999999999,0.9893999999999998,983.1120383760947
LTGES0472b,ES00848,ES00398,220,2,f,4.963489999999999,0.9893999999999998,983.1120383760947
LTGES0473a,ES00399,ES00398,220,2,f,4.20798,0.8388,983.1120383760947
LTGES0473b,ES00399,ES00398,220,2,f,4.20798,0.8388,983.1120383760947
LTGES0474a,ES00848,ES00400,220,2,f,5.33372,1.0632,983.1120383760947
LTGES0474b,ES00848,ES00400,220,2,f,5.33372,1.0632,983.1120383760947
LTGES0475,ES00398,ES00401,220,1,f,23.19506,4.6236,491.55601918804734
LTGES0476,ES00401,ES00849,220,1,f,1.9956299999999998,0.3978,491.55601918804734
LTGES0477a,ES00849,ES00396,220,2,f,6.79357,1.3542,983.1120383760947
LTGES0477b,ES00849,ES00396,220,2,f,6.79357,1.3542,983.1120383760947
LTGES0478a,ES00398,ES00402,220,2,f,2.40499,0.4794,983.1120383760947
LTGES0478b,ES00398,ES00402,220,2,f,2.40499,0.4794,983.1120383760947
LTGES0479,ES00403,ES00151,220,1,f,6.09525,1.2149999999999999,491.55601918804734
LTGES0480,ES00403,ES00404,220,1,f,5.36984,1.0704,491.55601918804734
LTGES0481,ES00404,ES00405,220,1,f,17.79813,3.5478,491.55601918804734
LTGES0482a,ES00406,ES00712,400,2,f,12.115499999999999,1.4775,3574.952866822163
LTGES0482b,ES00406,ES00712,400,2,f,12.115499999999999,1.4775,3574.952866822163
LTGES0483a,ES00069,ES00017,400,2,f,11.32584,1.3812,3574.952866822163
LTGES0483b,ES00069,ES00017,400,2,f,11.32584,1.3812,3574.952866822163
LTGES0484,ES00852,ES01170,220,1,f,7.25711,1.4465999999999999,491.55601918804734
LTGES0485,ES00852,ES00851,220,1,f,0.7133700000000001,0.1422,491.55601918804734
LTGES0486,ES00853,ES00852,220,1,f,1.00233,0.1998,491.55601918804734
LTGES0487,ES00407,ES00855,220,1,f,13.096509999999999,2.6106,491.55601918804734
LTGES0488,ES00855,ES00057,220,1,f,15.29682,3.0492,491.55601918804734
LTGES0489,ES00408,ES00855,220,1,f,1.5351,0.306,491.55601918804734
LTGES0490a,ES00854,ES00408,220,2,f,1.4297499999999999,0.285,983.1120383760947
LTGES0490b,ES00854,ES00408,220,2,f,1.4297499999999999,0.285,983.1120383760947
LTGES0491,ES00855,ES00408,220,1,f,1.5351,0.306,491.55601918804734
LTGES0492,ES00410,ES00854,220,1,f,3.0611699999999997,0.6102,491.55601918804734
LTGES0493,ES00854,ES00410,220,1,f,3.0671899999999996,0.6113999999999999,491.55601918804734
LTGES0494,ES00334,ES00332,220,1,f,13.18982,2.6292,491.55601918804734
LTGES0495,ES00411,ES00334,220,1,f,5.6979299999999995,1.1358,491.55601918804734
LTGES0496,ES00412,ES00413,220,1,f,18.44528,3.6768,491.55601918804734
LTGES0497,ES00413,ES00269,220,1,f,4.77988,0.9528,491.55601918804734
LTGES0498a,ES00064,ES00415,400,2,f,11.11182,1.3551,3574.952866822163
LTGES0498b,ES00064,ES00415,400,2,f,11.11182,1.3551,3574.952866822163
LTGES0499,ES00416,ES00265,220,1,f,10.05942,2.0052,491.55601918804734
LTGES0500a,ES00857,ES00416,220,2,f,0.80367,0.16019999999999998,983.1120383760947
LTGES0500b,ES00857,ES00416,220,2,f,0.80367,0.16019999999999998,983.1120383760947
LTGES0501a,ES00856,ES00416,220,2,f,0.03311,0.0066,983.1120383760947
LTGES0501b,ES00856,ES00416,220,2,f,0.03311,0.0066,983.1120383760947
LTGES0502a,ES00385,ES00417,220,2,f,3.07622,0.6132,983.1120383760947
LTGES0502b,ES00385,ES00417,220,2,f,3.07622,0.6132,983.1120383760947
LTGES0503,ES00419,ES00420,220,1,f,3.2959499999999995,0.6569999999999999,491.55601918804734
LTGES0504,ES00420,ES00421,220,1,f,1.76687,0.3522,491.55601918804734
LTGES0505,ES00422,ES00423,220,1,f,2.5585,0.51,491.55601918804734
LTGES0506a,ES00029,ES00033,400,2,f,0.6223799999999999,0.0759,3574.952866822163
LTGES0506b,ES00029,ES00033,400,2,f,0.6223799999999999,0.0759,3574.952866822163
LTGES0507a,ES00028,ES00032,220,2,f,0.7615299999999999,0.1518,983.1120383760947
LTGES0507b,ES00028,ES00032,220,2,f,0.7615299999999999,0.1518,983.1120383760947
LTGES0508a,ES00033,ES00019,400,2,f,12.28524,1.4982,3574.952866822163
LTGES0508b,ES00033,ES00019,400,2,f,12.28524,1.4982,3574.952866822163
LTGES0509,ES00380,ES00004,400,1,f,35.58636,4.339799999999999,1787.4764334110814
LTGES0510,ES00727,ES00407,220,1,f,6.1223399999999994,1.2204,491.55601918804734
LTGES0511a,ES00170,ES00972,220,2,f,5.29158,1.0548,983.1120383760947
LTGES0511b,ES00170,ES00972,220,2,f,5.29158,1.0548,983.1120383760947
LTGES0512,ES01022,ES00862,220,1,f,2.27255,0.45299999999999996,491.55601918804734
LTGES0513,ES00862,ES01022,220,1,f,2.25148,0.44880000000000003,491.55601918804734
LTGES0514,ES00864,ES00863,220,1,f,0.70434,0.1404,491.55601918804734
LTGES0515,ES00411,ES00424,220,1,f,5.07185,1.0110000000000001,491.55601918804734
LTGES0516,ES00424,ES00328,220,1,f,11.880469999999999,2.3682,491.55601918804734
LTGES0517,ES01232,ES00865,220,1,f,4.57821,0.9126,491.55601918804734
LTGES0518,ES00865,ES00425,220,1,f,2.50131,0.4986,491.55601918804734
LTGES0519a,ES00865,ES01158,220,2,f,1.08059,0.21539999999999998,983.1120383760947
LTGES0519b,ES00865,ES01158,220,2,f,1.08059,0.21539999999999998,983.1120383760947
LTGES0520,ES00070,ES00866,220,1,f,6.098260000000001,1.2156,491.55601918804734
LTGES0521,ES01131,ES00026,220,1,f,6.58889,1.3134,491.55601918804734
LTGES0522a,ES00426,ES00026,220,2,f,1.75483,0.3498,983.1120383760947
LTGES0522b,ES00426,ES00026,220,2,f,1.75483,0.3498,983.1120383760947
LTGES0523,ES00734,ES00867,400,1,f,11.549700000000001,1.4085,1787.4764334110814
LTGES0524a,ES00866,ES00427,220,2,f,1.93844,0.3864,983.1120383760947
LTGES0524b,ES00866,ES00427,220,2,f,1.93844,0.3864,983.1120383760947
LTGES0525,ES00045,ES00430,220,1,f,2.2484699999999997,0.4482,491.55601918804734
LTGES0526,ES00045,ES00430,220,1,f,2.27556,0.45359999999999995,491.55601918804734
LTGES0527,ES00431,ES00046,400,1,f,1.74414,0.2127,1787.4764334110814
LTGES0528a,ES00017,ES00036,400,2,f,27.3675,3.3375,3574.952866822163
LTGES0528b,ES00017,ES00036,400,2,f,27.3675,3.3375,3574.952866822163
LTGES0529a,ES00432,ES00124,400,2,f,16.452479999999998,2.0063999999999997,3574.952866822163
LTGES0529b,ES00432,ES00124,400,2,f,16.452479999999998,2.0063999999999997,3574.952866822163
LTGES0530,ES00871,ES00720,220,1,f,12.4614,2.484,491.55601918804734
LTGES0531a,ES00070,ES00871,220,2,f,0.6983199999999999,0.1392,983.1120383760947
LTGES0531b,ES00070,ES00871,220,2,f,0.6983199999999999,0.1392,983.1120383760947
LTGES0532,ES00071,ES00072,400,1,f,14.02938,1.7108999999999999,1787.4764334110814
LTGES0533,ES00433,ES00070,220,1,f,1.3213899999999998,0.26339999999999997,491.55601918804734
LTGES0534a,ES00070,ES00434,220,2,f,0.74046,0.14759999999999998,983.1120383760947
LTGES0534b,ES00070,ES00434,220,2,f,0.74046,0.14759999999999998,983.1120383760947
LTGES0535,ES00427,ES00433,220,1,f,7.317309999999999,1.4586,491.55601918804734
LTGES0536,ES00866,ES00428,220,1,f,0.8307599999999999,0.16559999999999997,491.55601918804734
LTGES0537,ES00428,ES00434,220,1,f,5.709969999999999,1.1381999999999999,491.55601918804734
LTGES0538a,ES00376,ES00436,400,2,f,18.88788,2.3034,3574.952866822163
LTGES0538b,ES00376,ES00436,400,2,f,18.88788,2.3034,3574.952866822163
LTGES0539a,ES00437,ES00435,220,2,f,2.05884,0.4104,983.1120383760947
LTGES0539b,ES00437,ES00435,220,2,f,2.05884,0.4104,983.1120383760947
LTGES0540a,ES00376,ES00208,400,2,f,14.35902,1.7510999999999999,3574.952866822163
LTGES0540b,ES00376,ES00208,400,2,f,14.35902,1.7510999999999999,3574.952866822163
LTGES0541a,ES00436,ES00211,400,2,f,6.1524600000000005,0.7503,3574.952866822163
LTGES0541b,ES00436,ES00211,400,2,f,6.1524600000000005,0.7503,3574.952866822163
LTGES0542a,ES00439,ES00375,220,2,f,6.45946,1.2876,983.1120383760947
LTGES0542b,ES00439,ES00375,220,2,f,6.45946,1.2876,983.1120383760947
LTGES0543a,ES00874,ES00439,220,2,f,3.31702,0.6611999999999999,983.1120383760947
LTGES0543b,ES00874,ES00439,220,2,f,3.31702,0.6611999999999999,983.1120383760947
LTGES0544a,ES00874,ES00873,220,2,f,0.83979,0.1674,983.1120383760947
LTGES0544b,ES00874,ES00873,220,2,f,0.83979,0.1674,983.1120383760947
LTGES0545a,ES00440,ES00442,220,2,f,4.5451,0.9059999999999999,983.1120383760947
LTGES0545b,ES00440,ES00442,220,2,f,4.5451,0.9059999999999999,983.1120383760947
LTGES0546a,ES00442,ES00444,220,2,f,8.19322,1.6331999999999998,983.1120383760947
LTGES0546b,ES00442,ES00444,220,2,f,8.19322,1.6331999999999998,983.1120383760947
LTGES0547a,ES00441,ES00443,132,2,f,10.3436,2.5831779999999998,338.37344576665583
LTGES0547b,ES00441,ES00443,132,2,f,10.3436,2.5831779999999998,338.37344576665583
LTGES0548a,ES00442,ES00445,220,2,f,5.71599,1.1394,983.1120383760947
LTGES0548b,ES00442,ES00445,220,2,f,5.71599,1.1394,983.1120383760947
LTGES0549a,ES00438,ES00446,220,2,f,5.22837,1.0422,983.1120383760947
LTGES0549b,ES00438,ES00446,220,2,f,5.22837,1.0422,983.1120383760947
LTGES0550a,ES00444,ES00269,220,2,f,19.52587,3.8922000000000003,983.1120383760947
LTGES0550b,ES00444,ES00269,220,2,f,19.52587,3.8922000000000003,983.1120383760947
LTGES0551a,ES00443,ES00268,132,2,f,24.6506,6.156163,338.37344576665583
LTGES0551b,ES00443,ES00268,132,2,f,24.6506,6.156163,338.37344576665583
LTGES0552a,ES00447,ES00876,220,4,f,1.9986399999999998,0.3984,1966.2240767521894
LTGES0552b,ES00447,ES00876,220,4,f,1.9986399999999998,0.3984,1966.2240767521894
LTGES0552c,ES00447,ES00876,220,4,f,1.9986399999999998,0.3984,1966.2240767521894
LTGES0552d,ES00447,ES00876,220,4,f,1.9986399999999998,0.3984,1966.2240767521894
LTGES0553,ES00382,ES00872,220,1,f,21.109129999999997,4.2078,491.55601918804734
LTGES0554a,ES00876,ES00382,220,2,f,1.70065,0.339,983.1120383760947
LTGES0554b,ES00876,ES00382,220,2,f,1.70065,0.339,983.1120383760947
LTGES0555a,ES00448,ES00449,220,2,f,2.34479,0.4674,983.1120383760947
LTGES0555b,ES00448,ES00449,220,2,f,2.34479,0.4674,983.1120383760947
LTGES0556a,ES00449,ES00877,220,2,f,2.3177,0.46199999999999997,983.1120383760947
LTGES0556b,ES00449,ES00877,220,2,f,2.3177,0.46199999999999997,983.1120383760947
LTGES0557a,ES00877,ES00874,220,2,f,3.95213,0.7878000000000001,983.1120383760947
LTGES0557b,ES00877,ES00874,220,2,f,3.95213,0.7878000000000001,983.1120383760947
LTGES0558,ES00012,ES00737,400,1,f,13.197899999999999,1.6095,1787.4764334110814
LTGES0559a,ES01235,ES00709,220,2,f,2.51937,0.5022,983.1120383760947
LTGES0559b,ES01235,ES00709,220,2,f,2.51937,0.5022,983.1120383760947
LTGES0560a,ES00709,ES00011,220,2,f,11.41091,2.2745999999999995,983.1120383760947
LTGES0560b,ES00709,ES00011,220,2,f,11.41091,2.2745999999999995,983.1120383760947
LTGES0561a,ES00883,ES00205,220,2,f,2.00466,0.3996,983.1120383760947
LTGES0561b,ES00883,ES00205,220,2,f,2.00466,0.3996,983.1120383760947
LTGES0562a,ES00422,ES00003,220,2,f,2.04078,0.4068,983.1120383760947
LTGES0562b,ES00422,ES00003,220,2,f,2.04078,0.4068,983.1120383760947
LTGES0563a,ES00741,ES00883,220,4,f,1.5652,0.312,1966.2240767521894
LTGES0563b,ES00741,ES00883,220,4,f,1.5652,0.312,1966.2240767521894
LTGES0563c,ES00741,ES00883,220,4,f,1.5652,0.312,1966.2240767521894
LTGES0563d,ES00741,ES00883,220,4,f,1.5652,0.312,1966.2240767521894
LTGES0564,ES00882,ES00106,220,1,f,0.11438,0.0228,491.55601918804734
LTGES0565a,ES00879,ES00884,400,2,f,10.4796,1.278,3574.952866822163
LTGES0565b,ES00879,ES00884,400,2,f,10.4796,1.278,3574.952866822163
LTGES0566a,ES00879,ES00884,400,2,f,10.4796,1.278,3574.952866822163
LTGES0566b,ES00879,ES00884,400,2,f,10.4796,1.278,3574.952866822163
LTGES0567,ES00270,ES00768,400,1,f,3.10452,0.37859999999999994,1787.4764334110814
LTGES0568a,ES00080,ES00452,400,2,f,10.7256,1.308,3574.952866822163
LTGES0568b,ES00080,ES00452,400,2,f,10.7256,1.308,3574.952866822163
LTGES0569,ES00886,ES00379,400,1,f,13.525079999999999,1.6493999999999998,1787.4764334110814
LTGES0570a,ES00080,ES00886,400,2,f,0.79212,0.0966,3574.952866822163
LTGES0570b,ES00080,ES00886,400,2,f,0.79212,0.0966,3574.952866822163
LTGES0571,ES00752,ES00004,400,1,f,1.1119199999999998,0.13559999999999997,1787.4764334110814
LTGES0572a,ES00437,ES00872,220,2,f,1.01738,0.20279999999999998,983.1120383760947
LTGES0572b,ES00437,ES00872,220,2,f,1.01738,0.20279999999999998,983.1120383760947
LTGES0573a,ES00888,ES00453,220,2,f,2.8294,0.564,983.1120383760947
LTGES0573b,ES00888,ES00453,220,2,f,2.8294,0.564,983.1120383760947
LTGES0574,ES00888,ES00219,220,1,f,9.52966,1.8996,491.55601918804734
LTGES0575a,ES00214,ES00890,400,2,f,37.57158,4.581899999999999,3574.952866822163
LTGES0575b,ES00214,ES00890,400,2,f,37.57158,4.581899999999999,3574.952866822163
LTGES0576a,ES00454,ES00455,220,2,f,8.933679999999999,1.7808,983.1120383760947
LTGES0576b,ES00454,ES00455,220,2,f,8.933679999999999,1.7808,983.1120383760947
LTGES0577a,ES00213,ES00889,220,2,f,0.021070000000000002,0.004200000000000001,983.1120383760947
LTGES0577b,ES00213,ES00889,220,2,f,0.021070000000000002,0.004200000000000001,983.1120383760947
LTGES0578,ES00213,ES00454,220,1,f,28.534799999999997,5.688,491.55601918804734
LTGES0579,ES00384,ES00456,220,1,f,6.032039999999999,1.2024,491.55601918804734
LTGES0580,ES00456,ES00457,220,1,f,5.06282,1.0091999999999999,491.55601918804734
LTGES0581,ES00457,ES00455,220,1,f,11.20924,2.2344,491.55601918804734
LTGES0582,ES00397,ES00458,400,1,f,19.35036,2.3598,1787.4764334110814
LTGES0583a,ES00891,ES00455,220,2,f,7.02534,1.4003999999999999,983.1120383760947
LTGES0583b,ES00891,ES00455,220,2,f,7.02534,1.4003999999999999,983.1120383760947
LTGES0584,ES00270,ES00064,400,1,f,15.11916,1.8437999999999999,1787.4764334110814
LTGES0585,ES00085,ES00064,400,1,f,36.98856,4.510800000000001,1787.4764334110814
LTGES0586a,ES00892,ES00996,400,2,f,17.0847,2.0835,3574.952866822163
LTGES0586b,ES00892,ES00996,400,2,f,17.0847,2.0835,3574.952866822163
LTGES0587a,ES00892,ES00781,400,2,f,17.65296,2.1528,3574.952866822163
LTGES0587b,ES00892,ES00781,400,2,f,17.65296,2.1528,3574.952866822163
LTGES0588a,ES00781,ES00460,400,2,f,0.71586,0.0873,3574.952866822163
LTGES0588b,ES00781,ES00460,400,2,f,0.71586,0.0873,3574.952866822163
LTGES0589,ES00461,ES00279,220,1,f,9.82163,1.9578,491.55601918804734
LTGES0590a,ES00280,ES00963,400,2,f,8.43042,1.0281,3574.952866822163
LTGES0590b,ES00280,ES00963,400,2,f,8.43042,1.0281,3574.952866822163
LTGES0591a,ES00462,ES00463,220,2,f,8.31362,1.6572,983.1120383760947
LTGES0591b,ES00462,ES00463,220,2,f,8.31362,1.6572,983.1120383760947
LTGES0592,ES00894,ES00462,220,1,f,3.15147,0.6282,491.55601918804734
LTGES0593a,ES00279,ES00464,220,2,f,8.7892,1.752,983.1120383760947
LTGES0593b,ES00279,ES00464,220,2,f,8.7892,1.752,983.1120383760947
LTGES0594a,ES00464,ES00894,220,2,f,6.03806,1.2035999999999998,983.1120383760947
LTGES0594b,ES00464,ES00894,220,2,f,6.03806,1.2035999999999998,983.1120383760947
LTGES0595a,ES00895,ES00464,220,2,f,0.015050000000000001,0.003,983.1120383760947
LTGES0595b,ES00895,ES00464,220,2,f,0.015050000000000001,0.003,983.1120383760947
LTGES0596,ES00783,ES00465,220,1,f,0.6591899999999999,0.1314,491.55601918804734
LTGES0597,ES00896,ES00284,220,1,f,0.9993199999999999,0.1992,491.55601918804734
LTGES0598,ES00465,ES00897,220,1,f,1.72774,0.3444,491.55601918804734
LTGES0599a,ES00278,ES00466,220,2,f,9.99621,1.9926,983.1120383760947
LTGES0599b,ES00278,ES00466,220,2,f,9.99621,1.9926,983.1120383760947
LTGES0600,ES00466,ES00898,220,1,f,0.89397,0.1782,491.55601918804734
LTGES0601a,ES00467,ES00466,220,2,f,3.76551,0.7505999999999999,983.1120383760947
LTGES0601b,ES00467,ES00466,220,2,f,3.76551,0.7505999999999999,983.1120383760947
LTGES0602,ES00466,ES00899,220,1,f,2.34178,0.4668,491.55601918804734
LTGES0603a,ES00467,ES00283,220,2,f,5.731039999999999,1.1423999999999999,983.1120383760947
LTGES0603b,ES00467,ES00283,220,2,f,5.731039999999999,1.1423999999999999,983.1120383760947
LTGES0604a,ES00283,ES00901,220,3,f,0.7525,0.15,1474.6680575641421
LTGES0604b,ES00283,ES00901,220,3,f,0.7525,0.15,1474.6680575641421
LTGES0604c,ES00283,ES00901,220,3,f,0.7525,0.15,1474.6680575641421
LTGES0605a,ES00468,ES00081,220,2,f,6.721329999999999,1.3397999999999999,983.1120383760947
LTGES0605b,ES00468,ES00081,220,2,f,6.721329999999999,1.3397999999999999,983.1120383760947
LTGES0606a,ES00283,ES00959,220,2,f,3.30498,0.6588,983.1120383760947
LTGES0606b,ES00283,ES00959,220,2,f,3.30498,0.6588,983.1120383760947
LTGES0607a,ES00282,ES00958,132,2,f,4.1724000000000006,1.042002,338.37344576665583
LTGES0607b,ES00282,ES00958,132,2,f,4.1724000000000006,1.042002,338.37344576665583
LTGES0608,ES00468,ES01143,220,1,f,0.59598,0.11879999999999999,491.55601918804734
LTGES0609,ES00283,ES00900,220,1,f,0.82775,0.16499999999999998,491.55601918804734
LTGES0610a,ES00081,ES00301,220,2,f,1.02942,0.2052,983.1120383760947
LTGES0610b,ES00081,ES00301,220,2,f,1.02942,0.2052,983.1120383760947
LTGES0611a,ES00303,ES00269,220,2,f,23.75793,4.7358,983.1120383760947
LTGES0611b,ES00303,ES00269,220,2,f,23.75793,4.7358,983.1120383760947
LTGES0612a,ES00303,ES00301,220,2,f,2.4350899999999998,0.4854,983.1120383760947
LTGES0612b,ES00303,ES00301,220,2,f,2.4350899999999998,0.4854,983.1120383760947
LTGES0613a,ES00302,ES00300,132,2,f,3.0742,0.767741,338.37344576665583
LTGES0613b,ES00302,ES00300,132,2,f,3.0742,0.767741,338.37344576665583
LTGES0614,ES00902,ES00412,220,1,f,1.16186,0.23159999999999997,491.55601918804734
LTGES0615a,ES00469,ES00269,220,2,f,13.839979999999999,2.7588,983.1120383760947
LTGES0615b,ES00469,ES00269,220,2,f,13.839979999999999,2.7588,983.1120383760947
LTGES0616a,ES00459,ES00892,400,2,f,0.96432,0.1176,3574.952866822163
LTGES0616b,ES00459,ES00892,400,2,f,0.96432,0.1176,3574.952866822163
LTGES0617,ES00901,ES00469,220,1,f,3.83173,0.7638,491.55601918804734
LTGES0618a,ES00901,ES00468,220,2,f,0.89096,0.17759999999999998,983.1120383760947
LTGES0618b,ES00901,ES00468,220,2,f,0.89096,0.17759999999999998,983.1120383760947
LTGES0619a,ES00905,ES00903,400,2,f,4.59528,0.5604,3574.952866822163
LTGES0619b,ES00905,ES00903,400,2,f,4.59528,0.5604,3574.952866822163
LTGES0620a,ES00903,ES00471,400,2,f,5.5104,0.6719999999999999,3574.952866822163
LTGES0620b,ES00903,ES00471,400,2,f,5.5104,0.6719999999999999,3574.952866822163
LTGES0621a,ES00905,ES00392,400,2,f,11.68992,1.4256,3574.952866822163
LTGES0621b,ES00905,ES00392,400,2,f,11.68992,1.4256,3574.952866822163
LTGES0622a,ES00470,ES00388,220,2,f,15.11321,3.0126,983.1120383760947
LTGES0622b,ES00470,ES00388,220,2,f,15.11321,3.0126,983.1120383760947
LTGES0623,ES00690,ES00918,400,1,f,7.082339999999999,0.8636999999999999,1787.4764334110814
LTGES0624a,ES00014,ES00690,400,2,f,1.33332,0.1626,3574.952866822163
LTGES0624b,ES00014,ES00690,400,2,f,1.33332,0.1626,3574.952866822163
LTGES0625a,ES00013,ES00689,220,2,f,1.6314199999999999,0.3252,983.1120383760947
LTGES0625b,ES00013,ES00689,220,2,f,1.6314199999999999,0.3252,983.1120383760947
LTGES0626,ES00472,ES00473,220,1,f,31.69229,6.3174,491.55601918804734
LTGES0627,ES00689,ES00474,220,1,f,3.7444399999999995,0.7464,491.55601918804734
LTGES0628a,ES00014,ES00688,400,2,f,4.671539999999999,0.5697,3574.952866822163
LTGES0628b,ES00014,ES00688,400,2,f,4.671539999999999,0.5697,3574.952866822163
LTGES0629a,ES00688,ES00019,400,2,f,7.12662,0.8691,3574.952866822163
LTGES0629b,ES00688,ES00019,400,2,f,7.12662,0.8691,3574.952866822163
LTGES0630a,ES00907,ES00299,220,2,f,21.02786,4.1916,983.1120383760947
LTGES0630b,ES00907,ES00299,220,2,f,21.02786,4.1916,983.1120383760947
LTGES0631a,ES00906,ES00907,220,2,f,2.65783,0.5297999999999999,983.1120383760947
LTGES0631b,ES00906,ES00907,220,2,f,2.65783,0.5297999999999999,983.1120383760947
LTGES0632a,ES01117,ES00472,220,2,f,4.0424299999999995,0.8058,983.1120383760947
LTGES0632b,ES01117,ES00472,220,2,f,4.0424299999999995,0.8058,983.1120383760947
LTGES0633,ES00908,ES00475,220,1,f,7.34139,1.4634,491.55601918804734
LTGES0634,ES00160,ES00657,220,1,f,14.387799999999999,2.868,491.55601918804734
LTGES0635a,ES00725,ES00168,220,2,f,0.7826,0.156,983.1120383760947
LTGES0635b,ES00725,ES00168,220,2,f,0.7826,0.156,983.1120383760947
LTGES0636a,ES00724,ES00167,132,2,f,0.9880000000000001,0.24674000000000001,338.37344576665583
LTGES0636b,ES00724,ES00167,132,2,f,0.9880000000000001,0.24674000000000001,338.37344576665583
LTGES0637,ES00411,ES00332,220,1,f,18.92989,3.7734,491.55601918804734
LTGES0638a,ES00910,ES00034,220,2,f,2.1672,0.432,983.1120383760947
LTGES0638b,ES00910,ES00034,220,2,f,2.1672,0.432,983.1120383760947
LTGES0639a,ES00476,ES00035,400,2,f,32.649119999999996,3.9816,3574.952866822163
LTGES0639b,ES00476,ES00035,400,2,f,32.649119999999996,3.9816,3574.952866822163
LTGES0640a,ES00429,ES00342,220,2,f,2.408,0.48,983.1120383760947
LTGES0640b,ES00429,ES00342,220,2,f,2.408,0.48,983.1120383760947
LTGES0641a,ES00911,ES00477,220,2,f,2.44412,0.4871999999999999,983.1120383760947
LTGES0641b,ES00911,ES00477,220,2,f,2.44412,0.4871999999999999,983.1120383760947
LTGES0642,ES00344,ES01171,220,1,f,2.11603,0.4218,491.55601918804734
